state,county,Assessor / Appraser,Treasurer / Tax / Tax collector,Mapping / Gis,Recorder / County clerk,Board of taxation,Register of Deeds / Historic Aerials,N,RA,AP,TX,R,example
illinois,adams,https://www.co.adams.il.us/government/departments/supervisor-of-assessments,http://adamsil.devnetwedge.com/,https://www.co.adams.il.us/government/departments/highway-department/gis,https://www.co.adams.il.us/government/departments/recorder-of-deeds/land-records-search,,,,,,,,
illinois,alexander,https://alexanderil.devnetwedge.com/,http://,https://map.netronline.com/illinois-alexander/17003,https://tapestry.fidlar.com,,,,,,,,
illinois,bond,https://bondcountyil.com/supervisor-of-assessments/,http://bondil.devnetwedge.com/,http://bondcountygis.maps.arcgis.com/apps/webappviewer/index.html?id=d1464fe3630b464a93351e9441e99697,http://bondcountyclerk.com/,,,,,,,,
illinois,boone,http://booneil.devnetwedge.com/,http://booneil.devnetwedge.com/,http://boone-gis.maps.arcgis.com/apps/webappviewer/index.html?id=f7293ae4d60242e1b45ac8b70ade121b,https://www.boonecountyil.org/government/departments/clerk___recorder/index.php,,,,,,,,
illinois,brown,https://brownil.devnetwedge.com/,,,https://tapestry.fidlar.com,,,,,,,,
illinois,bureau,http://propertytaxonline.org/Home/Disclaimer.aspx?c=6&n=Bureau,http://propertytaxonline.org/Home/Home.aspx,https://map.netronline.com/illinois-bureau/17011,http://bureaucountyclerk.com/,,,,,,,,
illinois,calhoun,http://calhounil.devnetwedge.com/,,,,,,,,,,,
illinois,carroll,https://carroll.illinoisassessors.com/search.php,http://carrollil.devnetwedge.com/,,https://ilcarroll.fidlar.com/ILCarroll/DirectSearch/#/search,,,,,,,,
illinois,cass,http://beacon.schneidercorp.com/Application.aspx?AppID=55&LayerID=375&PageTypeID=2&PageID=340,,https://map.netronline.com/illinois-cass/17017,https://tapestry.fidlar.com,,,,,,,,
illinois,champaign,http://www.co.champaign.il.us/propsearch,http://www.co.champaign.il.us/taxlookup,http://www.maps.ccgisc.org/public/,https://champaigncountyclerkil.gov/recorder-deeds/search-records,,,,,,,,
illinois,christian,http://propertytaxonline.org/Home/Disclaimer.aspx?c=11&n=Christian,http://propertytaxonline.org/Home/Home.aspx,http://christian.il.bhamaps.com/,https://www.christiancountyil.gov/county-clerk-recorder/,,,,,,,,
illinois,clark,http://clarkil.devnetwedge.com/,http://clarkil.devnetwedge.com/,https://beacon.schneidercorp.com/Application.aspx?App=ClarkCountyIL&PageType=Map,https://cotthosting.com/ILPortal/User/Login.aspx?ReturnUrl=%2fILPortal%2fIndex.aspx,,,,,,,,
illinois,clay,http://claycountyillinois.org/supervisor-of-assessment/,http://clayil.devnetwedge.com/,https://portico.mygisonline.com/html5/?viewer=clayil,http://claycountyillinois.org/clerkrecorder/,,,,,,,,
illinois,clinton,https://il1206.cichosting.com/atasportal/,https://www.clintonco.illinois.gov/county-offices/treasurer/,http://portico.mygisonline.com/html5/?viewer=clintonil.bv1-p1,https://www.clintonco.illinois.gov/county-offices/county-clerk/,,,,,,,,
illinois,coles,https://www.colesco.illinois.gov/assessment/,https://colesil.devnetwedge.com/,https://coles.maps.arcgis.com/apps/webappviewer/index.html?id=71a43259e89948d88bb481ac50a8dc3a,https://www.colesco.illinois.gov/coclerk/,,,,,,,,
illinois,cook,https://www.cookcountyassessor.com/advanced-search,http://www.cookcountytreasurer.com/payment.aspx?ntopicid=3,https://gisapps.cityofchicago.org/mapchicago/,https://www.cookcountyclerkil.gov/service/search-recordings,,,,,,,,
illinois,crawford,https://crawfordil.devnetwedge.com/,http://www.main.crawfordcountycentral.com/,https://beacon.schneidercorp.com/Application.aspx?App=CrawfordCountyIL&PageType=Map,https://rep3laredo.fidlar.com/ILCrawford/DirectSearch/#/search,,,,,,,,
illinois,cumberland,http://cumberlandil.devnetwedge.com/,http://cumberlandil.devnetwedge.com/,https://portico.mygisonline.com/html5/?viewer=cumberlandil,https://cumberlandcoil.gov/clerk-recorder/,,,,,,,,
illinois,dekalb,http://dekalbcounty.org/GIS/TASDisclaimer.html,https://dekalbil.devnetwedge.com/,http://www.dekalbcounty.org/GIS/GISWebDisclaimer.html,http://lrs.dekalbrecorder.com/,,,,,,,,
illinois,de_witt,http://www.dewittcountyill.com/assessments.htm,http://propertytaxonline.org/Home/Home.aspx,http://dewittil.mygisonline.com/,http://www.dewittcountyill.com/countyclerk.htm,,,,,,,,
illinois,douglas,http://douglas.illinoisassessors.com/search.php,http://douglasil.devnetwedge.com/,https://map.netronline.com/illinois-douglas/17041,https://tapestry.fidlar.com,,,,,,,,
illinois,dupage,,http://www.dupageco.org/PropertyInfo/PropertyLookup.aspx,http://dupage.maps.arcgis.com/home/index.html,https://recorder.dupageco.org/,,,,,,,,
illinois,edgar,https://il1349.cichosting.com/atasportal/Default.aspx,https://il1349.cichosting.com/atasportal/Default.aspx,https://map.netronline.com/illinois-edgar/17045,http://edgarcountyillinois.com/directory/,,,,,,,,
illinois,edwards,https://edwards-il.bhamaps.com/,,,,,,,,,,,
illinois,effingham,http://effinghamil.devnetwedge.com/,http://effinghamil.devnetwedge.com/,http://www.co.effingham.il.us/gis/online-maps,http://www.co.effingham.il.us/clerk-recorder,,,,,,,,
illinois,fayette,https://il1193.cichosting.com/atasportal/parcelSearch.aspx,,https://portico.mygisonline.com/html5/?viewer=fayetteil,https://esearch.cichosting.com/,,,,,,,,
illinois,ford,https://il985.cichosting.com/atasportal/,https://il985.cichosting.com/atasportal/,http://fordil.mygisonline.com/,https://esearch.cichosting.com/Default.aspx,,,,,,,,
illinois,franklin,https://franklincountyil.gov/supervisor-of-assessments/,https://franklinil.devnetwedge.com/,https://map.netronline.com/illinois-franklin/17055,https://tapestry.fidlar.com,,,,,,,,
illinois,fulton,,http://fultonil.devnetwedge.com/,https://map.netronline.com/illinois-fulton/17057,https://fultoncountyil.gov/officials/elected/county-clerk/,,,,,,,,
illinois,gallatin,,,https://map.netronline.com/illinois-gallatin/17059,https://cotthosting.com/ILPortal/User/Login.aspx?ReturnUrl=%2fILPortal%2fIndex.aspx,,,,,,,,
illinois,greene,,http://propertytaxonline.org/Home/Home.aspx,,https://tapestry.fidlar.com,,,,,,,,
illinois,grundy,https://tax.grundyco.org,https://www.grundycountyil.gov/treasurer/treasurer-real-estate-tax-payments-online/,https://maps.grundyco.org/webappbuilder/propertyviewer/,https://tapestry.fidlar.com,,,,,,,,
illinois,hamilton,https://www.hamiltoncountyil.gov/departments/supervisor-of-assessments/,https://il1296.cichosting.com/atasportal/,https://portico.mygisonline.com/html5/?viewer=hamiltonil.bv1-p1,https://www.hamiltoncountyil.gov/departments/county-clerk-recorder/,,,,,,,,
illinois,hancock,https://www.hancockcounty-il.gov/assessments/,http://hancockil.devnetwedge.com/,https://experience.arcgis.com/experience/e3e5fe3bf87b4ac8b101030ecfd76fb3,https://www.hancockcounty-il.gov/county-clerk/,,,,,,,,
illinois,hardin,,http://propertytaxonline.org/Home/Home.aspx,https://map.netronline.com/illinois-hardin/17069,https://tapestry.fidlar.com,,,,,,,,
illinois,henderson,http://henderson.illinoisassessors.com/search.php,http://hendersonil.devnetwedge.com,https://map.netronline.com/illinois-henderson/17071,https://iaccr.net/Sys/PublicProfile/80181708/6938363,,,,,,,,
illinois,henry,https://henryil.devnetwedge.com/,https://henryil.devnetwedge.com/,https://map.netronline.com/illinois-henry/17073,https://www.henrycty.com/329/Recorded-Document-Search,,,,,,,,
illinois,iroquois,http://www.co.iroquois.il.us/offices/assessment/,http://iroquoisil.devnetwedge.com/,http://iroquois.il.bhamaps.com/,https://iroquoiscountyil.gov/offices/county-clerk-recorder,,,,,,,,
illinois,jackson,http://jackson.il.bhamaps.com/,http://jacksonil.devnetwedge.com/,https://map.netronline.com/illinois-jackson/17077,https://tapestry.fidlar.com,,,,,,,,
illinois,jasper,http://jasperil.devnetwedge.com/,,https://map.netronline.com/illinois-jasper/17079,https://cotthosting.com/ILPortal/User/Login.aspx?ReturnUrl=%2fILPortal%2fUser%2fprotected%2fMessageCenter.aspx,,,,,,,,
illinois,jefferson,http://www.jeffersoncountyillinois.com/contact-assesor,https://jeffersonil.devnetwedge.com/,https://portico.mygisonline.com/html5/?viewer=jeffersonil.bv1-p1,http://www.jeffersoncountyillinois.com/recorder,,,,,,,,
illinois,jersey,http://jerseyil.devnetwedge.com/,http://jerseyil.devnetwedge.com/,https://map.netronline.com/illinois-jersey/17083,http://www.jerseycountyclerk-il.com/,,,,,,,,
illinois,jo_daviess,https://jodaviessil.devnetwedge.com/,http://www.jodaviess.org/taxes,,https://jodaviesscountyil.gov/departments/clerk___recorder/land_records.php,,,,,,,,
illinois,johnson,https://johnsonil.devnetwedge.com/,https://johnsonil.devnetwedge.com/,,https://tapestry.fidlar.com,,,,,,,,
illinois,kane,http://kaneil.devnetwedge.com/,http://kaneil.devnetwedge.com/,https://www.countyofkane.org/Pages/gis.aspx,http://www.kanecountyrecorder.net/,,,,,,,,
illinois,kankakee,http://www.co.kankakee.il.us/assessor.html,https://kankakeeil.devnetwedge.com/,http://www.k3gis.com/,http://www.k3countyrecorder.com/online-access,,,,,,,,
illinois,kendall,https://www.co.kendall.il.us/assessments/,http://kendallil.devnetwedge.com/,https://map.netronline.com/illinois-kendall/17093,https://www.kendallcountyil.gov/offices/county-clerk-recorder/county-recorder,,,,,,,,
illinois,knox,http://www.knoxclerk.org/CountyDepartments.htm,https://knoxil.devnetwedge.com/,http://www.co.knox.il.us/dept/gis/,https://www.knoxcountyil.gov/departments/county_recorder/index.php,,,,,,,,
illinois,lake,https://tax.lakecountyil.gov/Search/Disclaimer.aspx?FromUrl=../search/commonsearch.aspx?mode=realprop,http://www.lakecountyil.gov/198/Treasurers-Office,https://maps.lakecountyil.gov/TaxParcelViewer/,https://lake.il.publicsearch.us,,,,,,,,
illinois,la_salle,http://lasallecountysa.org/lasalle/lasallesearch.aspx,http://propertytaxonline.org/Home/Home.aspx,https://map.netronline.com/illinois-la_salle/17099,https://www.lasallecountyil.gov/511/Records-Online,,,,,,,,
illinois,lawrence,https://lawrence-il.bhamaps.com/,https://lawrencecounty.illinois.gov/departments/treasurer,https://map.netronline.com/illinois-lawrence/17101,https://lawrencecounty.illinois.gov/remote-public-records-search,,,,,,,,
illinois,lee,http://www.leecountyil.com/,http://leeil.devnetwedge.com/,https://gis.leecountyil.gov/Parcel_Viewer/,https://tapestry.fidlar.com,,,,,,,,
illinois,livingston,http://livingston.illinoisassessors.com/search.php,http://livingstonil.devnetwedge.com/,,http://livingstoncountyil.gov/?page_id=93,,,,,,,,
illinois,logan,http://loganil.devnetwedge.com/,http://loganil.devnetwedge.com/,http://www.centralilmaps.com/logangisWAB/,https://www.logancountyil.gov/index.php?option=com_content&view=article&id=183&Itemid=547&lang=en,,,,,,,,
illinois,macon,http://www.fikeandfike.com/propertytax/Macon/MainMenu.aspx?c=55,http://propertytaxonline.org/Home/Home.aspx,https://map.netronline.com/illinois-macon/17115,https://maconcounty.illinois.gov/departments/recorder/,,,,,,,,
illinois,macoupin,http://macoupin.il.bhamaps.com/,https://macoupinil.devnetwedge.com/,https://map.netronline.com/illinois-macoupin/17117,https://selfservice.macoupincountyil.gov/web/user/disclaimer,,,,,,,,
illinois,madison,https://madisonil.devnetwedge.com/,http://www.madcotreasurer.org/,https://www.co.madison.il.us/departments/information_technology/geographic_spatial_data.php,http://www.co.madison.il.us/departments/recorder/laredo_access.php,,,,,,,,
illinois,marion,https://marionil.devnetwedge.com/,http://marionil.devnetwedge.com,https://map.netronline.com/illinois-marion/17121,https://esearch.cichosting.com/Default.aspx,,,,,,,,
illinois,marshall,http://www.fikeandfike.com/propertytax/Home/Disclaimer.aspx?c=59&n=Marshall,http://propertytaxonline.org/Home/Home.aspx,https://map.netronline.com/illinois-marshall/17123,http://marshallcountyillinois.com/elected-officials/county-clerkrecorder/,,,,,,,,
illinois,mason,https://masoncountyil.gov/assessment.htm,,http://masonil.wthgis.com/,http://www.masoncountyil.org/countyclerk.htm,,,,,,,,
illinois,massac,http://massac.il.bhamaps.com,http://propertytaxonline.org/Home/Home.aspx,https://map.netronline.com/illinois-massac/17127,https://cotthosting.com/ILPortal/User/Login.aspx?ReturnUrl=%2fILPortal%2fIndex.aspx,,,,,,,,
illinois,mcdonough,http://mcdonoughil.devnetwedge.com/,http://mcdonoughil.devnetwedge.com/,https://map.netronline.com/illinois-mcdonough/17109,https://esearch.cichosting.com/,,,,,,,,
illinois,mchenry,https://mchenryil.devnetwedge.com/,http://mchenryil.devnetwedge.com/,http://www.mchenrycountygis.org/Athena/,https://tapestry.fidlar.com,,,,,,,,
illinois,mclean,https://mcleanil.devnetwedge.com/,http://mcleanil.devnetwedge.com/,http://www.mcgis.org/,http://recorder.mcleancountyil.gov/External/User/Login.aspx?ReturnUrl=%2fexternal%2fIndex.aspx,,,,,,,,
illinois,menard,https://menardgis.maps.arcgis.com/apps/webappviewer/index.html,http://menardcountyil.com/elected-officials/county-treasurercollector/,http://mencoilgis.maps.arcgis.com/apps/webappviewer/index.html?id=bc642e2233714b198e073bd1adf934f5,http://menardcountyil.com/elected-officials/county-clerkrecorder/,,,,,,,,
illinois,mercer,https://merceril.devnetwedge.com/,http://merceril.devnetwedge.com/,https://map.netronline.com/illinois-mercer/17131,https://tapestry.fidlar.com,,,,,,,,
illinois,monroe,http://monroecountyil.gov/departments/assessors-office/,http://propertytaxonline.org/Home/Disclaimer.aspx?c=67&n=Monroe,https://monroecountyil.maps.arcgis.com/apps/webappviewer/index.html?id=37ba47d9ba1640e980698b06ebaccbf7,https://www.mococlerk.com/land-records.html,,,,,,,,
illinois,montgomery,http://beacon.schneidercorp.com/Application.aspx?AppId=503&LayerId=7586&PageTypeId=2&PageID=3799,http://montgomeryil.devnetwedge.com/,http://beacon.schneidercorp.com/Application.aspx?AppId=503&LayerId=7586&PageTypeId=2&PageID=3799,https://tapestry.fidlar.com,,,,,,,,
illinois,morgan,https://morganil.devnetwedge.com/,http://morganil.devnetwedge.com/,https://morganmaps.maps.arcgis.com/apps/webappviewer/index.html?id=b250797d59e64780a970620ea0a37071,https://esearch.cichosting.com/,,,,,,,,
illinois,moultrie,http://propertytaxonline.org/Home/Disclaimer.aspx?c=70&n=moultrie,http://propertytaxonline.org/Moultrie/Inquiry.aspx?c=70,http://moultrie.il.bhamaps.com/,http://www.moultriecountyil.com/coclerk.php,,,,,,,,
illinois,ogle,http://beacon.schneidercorp.com/,http://ogleil.devnetwedge.com/,,http://www.oglecounty.org/departments/recorder/recorder_documents.php,,,,,,,,
illinois,peoria,http://www.peoriacounty.org/502/Supervisor-of-Assessments,https://propertytax.peoriacounty.gov/,https://gis.peoriacounty.gov/PeoriaCountyGIS/,https://recorder.peoriacounty.gov/recorder/web/splash.jsp,,,,,,,,
illinois,perry,https://perrycountyil.gov/supervisor-of-assessments/,http://perryil.devnetwedge.com/,https://map.netronline.com/illinois-perry/17145,https://www.perryil.com/remote-land-records-access/,,,,,,,,
illinois,piatt,http://www.piattcounty.org/,http://piattil.devnetwedge.com/,http://maps.piattcounty.org/public/Disclaimer.aspx,http://www.piattcounty.org/,,,,,,,,
illinois,pike,http://pikeil.devnetwedge.com/,,,http://www.pikecountyil.org/county-clerk/recorder-of-deeds/,,,,,,,,
illinois,pope,,,https://map.netronline.com/illinois-pope/17151,,,,,,,,,
illinois,pulaski,,http://propertytaxonline.org/Home/Home.aspx,https://tapestry.fidlar.com,,,,,,,,,
illinois,putnam,https://putnamil.devnetwedge.com/,https://putnamil.devnetwedge.com/,https://putnamil.wthgis.com/,https://putnamil.gov/county-offices/county-clerk-recorder-office/recorder-s-division,,,,,,,,
illinois,randolph,http://am.randolphco.ohttps://am.randolphco.org/index.php/gov-menu/electedofficials/assessormainrg/index.php/gov-menu/electedofficials/assessormain,http://randolphil.devnetwedge.com/,https://randolphco.maps.arcgis.com/apps/webappviewer/index.html?id=a7785c3c61b84d70a51433a1ced28476,https://tapestry.fidlar.com,,,,,,,,
illinois,richland,https://richlandcounty.illinois.gov/treasurer/,,http://richland.il.wthgis.com/,https://richlandcounty.illinois.gov/county-clerk-recorder/recorder/,,,,,,,,
illinois,rock_island,https://www.rockislandcountyil.gov/176/Assessment-Search,https://www.rockislandcountyil.gov/332/Treasurers-Office,https://ricogis.maps.arcgis.com/apps/webappviewer/index.html?id=f53cd25919f0443080b68c45e3144741,https://www.rockislandcountyil.gov/QuickLinks.aspx?CID=42,,,,,,,,
illinois,saline,http://salineil.devnetwedge.com/,,,https://salinecounty.illinois.gov/county-clerk-recorder/,,,,,,,,
illinois,sangamon,http://tax.co.sangamon.il.us/SangamonCountyWeb/app/searchByParcelNumber.action,http://tax.co.sangamon.il.us/SangamonCountyWeb/app/searchByParcelNumber.action,http://gismaps.co.sangamon.il.us/tpv/default.htm,http://www.sangamoncountyrecorder.com/,,,,,,,,
illinois,schuyler,https://schuyleril.devnetwedge.com/,,https://map.netronline.com/illinois-schuyler/17169,http://www.schuylercountyillinois.com/government/county_clerk.html,,,,,,,,
illinois,scott,http://propertytaxonline.org/Scott/InquiryCriteria.aspx,,https://map.netronline.com/illinois-scott/17171,https://tapestry.fidlar.com,,,,,,,,
illinois,shelby,http://shelby.il.bhamaps.com/,http://propertytaxonline.org/Home/Disclaimer.aspx?c=86&n=Shelby,https://map.netronline.com/illinois-shelby/17173,https://tapestry.fidlar.com,,,,,,,,
illinois,stark,http://www.fikeandfike.com/propertytax/Stark/Inquiry.aspx,http://propertytaxonline.org/Home/Home.aspx,https://map.netronline.com/illinois-stark/17175,http://www.starkcountyillinois.com/county-clerk/,,,,,,,,
illinois,st_clair,https://stclairil.devnetwedge.com/,https://stclairil.devnetwedge.com/,https://stclairco.maps.arcgis.com/apps/webappviewer/index.html?id=6943a374c91a427b955e242aceb62fc6,https://tapestry.fidlar.com,,,,,,,,
illinois,stephenson,http://stephensonil.devnetwedge.com/,http://stephensonil.devnetwedge.com/,https://map.netronline.com/illinois-stephenson/17177,http://www.co.stephenson.il.us/clerk/,,,,,,,,
illinois,tazewell,https://www.tazewell-il.gov/Assessments/Assessments.html,http://tazewellil.devnetwedge.com/,http://gis.tazewell.com/public/,https://tazewell-il.gov/countyclerkrecorder/,,,,,,,,
illinois,union,http://unionil.devnetwedge.com/,,,https://www.unioncountyil.gov/county-clerk/,,,,,,,,
illinois,vermilion,https://www.vercounty.org/supervisor-of-assessments/,https://vermilionil.devnetwedge.com/,https://map.netronline.com/illinois-vermilion/17183,https://tapestry.fidlar.com,,,,,,,,
illinois,wabash,,https://www.illinoistreasurers.org/parceldetail.php?idCounty=14001,,https://esearch.cichosting.com/,,,,,,,,
illinois,warren,https://il1374.cichosting.com/atasportal/Default.aspx,https://warrenil.devnetwedge.com/,https://map.netronline.com/illinois-warren/17187,http://www.warrencountyil.com/offices/county-clerk-recorder,,,,,,,,
illinois,washington,http://washingtonil.devnetwedge.com/,http://washingtonil.devnetwedge.com/,https://map.netronline.com/illinois-washington/17189,https://washingtonco.illinois.gov/county-clerk-and-recorder/,,,,,,,,
illinois,wayne,https://wayneclerk.com/contact/wayne-county-phone-numbers/,https://www.illinoistreasurers.org/treshome.php?idCounty=14096%20,https://map.netronline.com/illinois-wayne/17191,https://recordhub.cottsystems.com/WayneIL/Portal/SearchSites/Home?OrganizationId=229,,,,,,,,
illinois,white,https://portico.mygisonline.com/html5/?viewer=whiteil,https://www.govtechtaxpro.com/parceldetail.php,https://map.netronline.com/illinois-white/17193,https://www.whitecounty-il.gov/county-clerk,,,,,,,,
illinois,whiteside,http://www.whitesidecountyassessor.com/propertysearch/default.html,http://whitesideil.devnetwedge.com/,http://whiteside.maps.arcgis.com/apps/webappviewer/index.html?id=4bc435fba29c4b1ba47209a07c37753b,https://www.whiteside.org/departments/recorder.html,,,,,,,,
illinois,will,https://www.willcountysoa.com/,https://willcountyillinois.com/County-Offices/Finance-and-Revenue/Treasurer-Office,https://gisapp.willcountyillinois.com/Html5Viewer/Index.html?viewer=Data_Viewer,https://willcountyrecorder.com/Ways-to-Search,,,,,,,,
illinois,williamson,https://www.williamsoncountyil.gov/supervisor-of-assessments/,http://bbamsoft.com/williamson1/index.html,https://map.netronline.com/illinois-williamson/17199,https://www.williamsoncountyil.gov/departments/county-clerk-and-recorder/,,,,,,,,
illinois,winnebago,https://assessor.wincoil.gov/search/,https://taxes.wincoil.gov/,https://wingis.org/maps/PropertySearch.html,http://wincoil.us/departments/recorder/links/,,,,,,,,
illinois,woodford,http://woodfordil.devnetwedge.com/,http://woodfordil.devnetwedge.com/,https://www.centralilmaps.com/woodfordgis/,http://www.woodford-county.org/157/County-Clerk-Recorder,,,,,,,,
indiana,adams,http://auditor.adamscounty01.us/cgi.exe?CALL_PROGRAM=C009LIST,,https://adamsingis.adams.in.us/Html5Viewer/index.html?viewer=Public_Property_Viewer.Adams_County_Public_GIS_Viewer,https://www.co.adams.in.us/185/Recorders-Office,,,,,,,,
indiana,allen,https://www.allencounty.in.gov/186/Property-Record-Card-Search,https://lowtaxinfo.com/allencounty,https://www.acimap.us/viewer.html,https://www.allencountyrecorder.us/,,,,,,,,
indiana,bartholomew,https://www.bartholomew.in.gov/assessor.html#real-property,https://www.invoicecloud.com/portal/(S(dbg0e4hml3zhynpjlsxcymgd))/Site.aspx?G=8e7c3b31-79c4-48f6-a293-0b9ab1897285,"https://bartholomewin.elevatemaps.io/#extent=298427.26652419247,159538.3776353036,1475688.8752009,1411365.9585342335,2244",https://www.bartholomew.in.gov/recorder.html#records-search,,,,,,,,
indiana,benton,"https://bentonin.elevatemaps.io/#extent=2993049.1666666665,2784715.8333333335,2001577.2083333333,1901316.7916666667,2245","https://bentonin.elevatemaps.io/#extent=3010410.277777778,2767354.722222222,2005678.7708333333,1893873.2152777778,2245",https://map.netronline.com/indiana-benton/18007,https://www.bentoncounty.in.gov/department/Recorder,,,,,,,,
indiana,blackford,http://beacon.schneidercorp.com/Application.aspx?AppID=113&LayerID=1281&PageTypeID=2&PageID=730,https://www.blackfordcounty.com/treasurer,http://beacon.schneidercorp.com/Application.aspx?AppID=113&LayerID=1281&PageTypeID=2&PageID=730,http://www.doxpop.com/prod/recorder/,,,,,,,,
indiana,boone,http://www.boonecounty.in.gov/Offices/Assessor/Property-Record-Cards,https://www.invoicecloud.com/portal/(S(shzurgdcbud1pocccvno5fl0))/2/Site.aspx?G=f0375e2e-df9f-47b4-ad43-24bc18af7849,https://gis.boonein.com/,http://boonecounty.in.gov/Offices/Recorder/Records-Lookup,,,,,,,,
indiana,brown,http://browncounty-in.gov/Departments/Assessor.aspx,https://www.invoicecloud.com/portal/(S(4ukjeq5pazer53cmgzh3w1ro))/2/Site.aspx?G=ae6cebce-0a42-4bde-aeb9-61b1c82463b9,http://brown.in.wthgis.com/,https://browncounty-in.gov/QuickLinks.aspx?CID=31,,,,,,,,
indiana,carroll,https://beacon.schneidercorp.com/Application.aspx?AppID=377&LayerID=5553&PageTypeID=2&PageID=2976,,https://map.netronline.com/indiana-carroll/18015,https://www.carrollcountygovernment.org/county-information.html,,,,,,,,
indiana,cass,"https://cassin.elevatemaps.io/#extent=300769.7916666666,-36469.79166666666,2075203.8194444445,1917651.736111111,2244",http://treasurer.casscounty09.us/cgi.exe?PAGEID=0004&CALL_PROGRAM=C009LIST,"https://cassin.elevatemaps.io/#extent=300769.7916666666,-36469.79166666666,2075203.8194444445,1917651.736111111,2244",https://www.co.cass.in.us/departments/r-z/recorder,,,,,,,,
indiana,clark,https://engage.xsoftinc.com/clark,https://lowtaxinfo.com/clarkcounty,https://clarkin.elevatemaps.io/,https://clarkcounty.in.gov/index.php/clark-county-indiana-government/clark-county-indiana-recorder-s-office,,,,,,,,
indiana,clay,https://clayin.wthgis.com/,https://lowtaxinfo.com/claycounty,https://clayin.wthgis.com/,https://www.claycountyin.gov/?q=node/10,,,,,,,,
indiana,clinton,https://beacon.schneidercorp.com/Application.aspx?AppID=91&LayerID=915&PageTypeID=2&PageID=586&Q=1455542228,https://beacon.schneidercorp.com/Application.aspx?AppID=91&LayerID=915&PageTypeID=2&PageID=586&Q=1455542228,https://map.netronline.com/indiana-clinton/18023,http://clintonco.com/recorder/,,,,,,,,
indiana,crawford,https://beacon.schneidercorp.com/?site=CrawfordCountyIN,https://beacon.schneidercorp.com/?site=CrawfordCountyIN,https://map.netronline.com/indiana-crawford/18025,https://tapestry.fidlar.com,,,,,,,,
indiana,daviess,https://engage.xsoftinc.com/daviess,https://www.govtechtaxpro.com/parceldetail.php,https://daviessin.wthgis.com/,https://www.daviess.org/1332/Online-Records,,,,,,,,
indiana,dearborn,https://beacon.schneidercorp.com/Application.aspx?AppID=267&LayerID=3292&PageTypeID=2&PageID=1830,http://treasurer.dearborncounty15.us/cgi.exe?PAGEID=0004&CALL_PROGRAM=C009LIST,https://map.netronline.com/indiana-dearborn/18029,https://www.dearborncounty.org/department/index.php?structureid=28,,,,,,,,
indiana,decatur,https://beacon.schneidercorp.com/Application.aspx?AppID=124&LayerID=1376&PageTypeID=2&PageID=743,https://beacon.schneidercorp.com/Application.aspx?AppID=124&LayerID=1376&PageTypeID=2&PageID=743,https://beacon.schneidercorp.com/Application.aspx?AppID=124&LayerID=1376&PageTypeID=2&PageID=743,http://www.decaturcounty.in.gov/recorder,,,,,,,,
indiana,de_kalb,https://engage.xsoftinc.com/dekalb,https://lowtaxinfo.com/dekalbcounty,https://beacon.schneidercorp.com/Application.aspx?AppID=385&LayerID=6053&PageTypeID=2&PageID=3292,https://www.co.dekalb.in.us/department/?fDD=30-0,,,,,,,,
indiana,delaware,https://beacon.schneidercorp.com/Application.aspx?AppID=213&LayerID=2828&PageTypeID=2&PageID=1566,https://enoticesonline.com/dlw/,https://beacon.schneidercorp.com/Application.aspx?AppID=213&LayerID=2828&PageTypeID=2&PageID=1566,https://www.co.delaware.in.us/department/index.php?structureid=25,,,,,,,,
indiana,dubois,https://duboisin.wthgis.com/,,https://map.netronline.com/indiana-dubois/18037,https://www.duboiscountyin.org/government/county_offices/county_recorder.php,,,,,,,,
indiana,elkhart,https://www.elkhartcountyassessor.com/gisinformation,https://www.invoicecloud.com/portal/(S(ru0ino04gjqwcugn0dbvowue))/2/customerlocator.aspx?iti=8&bg=5c266fc1-9d61-4133-a8f3-2f5f2107a7b6&vsii=1&return=Site.aspx%3fG%3d08e6f106-ef13-4387-8e78-b60dd776b12f,https://elkhartin.elevatemaps.io/,https://elkhartcounty.com/en/all-departments/recorder/,,,,,,,,
indiana,fayette,http://fayettein.wthgis.com/,https://lowtaxinfo.com/fayettecounty,https://map.netronline.com/indiana-fayette/18041,https://www.connersvillecommunity.com/fayette-county/county-departments/recorder/,,,,,,,,
indiana,floyd,https://beacon.schneidercorp.com/Application.aspx?App=FloydCountyIN&PageType=Map,https://lowtaxinfo.com/floydcounty,https://floydin.elevatemaps.io/,https://floydcountyrecorder.org/index.php/floyd-county-recorder-online-records-search,,,,,,,,
indiana,fountain,https://engage.xsoftinc.com/fountain/,https://lowtaxinfo.com/fountaincounty,https://beacon.schneidercorp.com/?site=FountainCountyIN,https://www.fountaincounty.net/department/index.php?structureid=25,,,,,,,,
indiana,franklin,https://franklinin.wthgis.com/,https://lowtaxinfo.com/franklincounty,https://franklinin.wthgis.com/,https://www.franklincounty.in.gov/recorder/,,,,,,,,
indiana,fulton,https://fultonin.wthgis.com/,https://lowtaxinfo.com/fultoncounty,https://fultonin.wthgis.com/,https://www.co.fulton.in.us/eGov/apps/services/index.egov?view=detail;id=24,,,,,,,,
